"product_id","product_category"
"5102","Makanan"
"5103","Makanan"
"5104","Makanan"
"5105","Makanan"
"5106","Makanan"
"5107","Makanan"
"5108","Freelance (Ambil Upah)"
"5109","Makanan"
"5110","Pakaian"
"5111","Makanan"
"5112","Makanan"
"5113","Makanan"
"5114","Makanan"
"5115","Makanan"
"5116","Makanan"
"5117","Makanan"
"5118","Makanan"
"5119","Makanan"
"5120","Makanan"
"5121","Makanan Kering"
"5122","Makanan"
"5123","Aksesori perhiasan"
"5124","Aksesori perhiasan"
"5125","Aksesori perhiasan"
"5126","Makanan"
"5127","Makanan"
"5128","Makanan"
"5129","Kecantikan & Kesihatan"
"5130","Lain-lain"
"5131","Bahan Mentah"
"5132","Bahan Mentah"
"5133","Kelengkapan rumah"
"5134","Makanan"
"5135","Makanan"
"5136","Makanan"
"5137","Makanan"
"5138","Makanan"
"5139","Makanan"
"5140","Makanan"
"5141","Makanan"
"5142","Makanan"
"5143","Makanan"
"5144","Makanan"
"5145","Lain-lain"
"5146","Lain-lain"
"5147","Lain-lain"
"5148","Lain-lain"
"5149","Lain-lain"
"5150","Lain-lain"
"5151","Makanan"
"5152","Makanan"
"5153","Makanan"
"5154","Makanan"
"5155","Makanan"
"5156","Makanan"
"5157","Makanan"
"5158","Makanan"
"5159","Makanan"
"5160","Makanan"
"5161","Pakaian"
"5162","Makanan"
"5163","Makanan"
"5164","Makanan"
"5165","Makanan"
"5166","Makanan"
"5167","Makanan"
"5168","Makanan"
"5169","Makanan"
"5170","Makanan"
"5171","Makanan"
"5174","Makanan"
"5176","Pakaian"
"5177","Pakaian"
"5179","Makanan"
"5180","Makanan"
"5181","Makanan"
"5182","Makanan"
"5183","Lain-lain"
"5184","Lain-lain"
"5185","Lain-lain"
"5186","Makanan"
"5187","Makanan"
"5188","Makanan"
"5189","Makanan"
"5190","Makanan"
"5191","Aksesori perhiasan"
"5192","Bahan Mentah"
"5193","Aksesori perhiasan"
"5194","Aksesori perhiasan"
"5195","Makanan"
"5196","Makanan"
"5197","Makanan"
"5198","Aksesori perhiasan"
"5199","Pakaian"
"5204","Makanan Kering"
"5206","Makanan Kering"
"5207","Makanan Kering"
"5208","Makanan Kering"
"5209","Makanan Kering"
"5210","Makanan"
"5211","Makanan"
"5212","Makanan"
"5213","Makanan"
"5214","Makanan"
"5215","Makanan"
"5216","Lain-lain"
"5217","Makanan"
"5218","Makanan"
"5219","Makanan"
"5220","Aksesori perhiasan"
"5221","Aksesori perhiasan"
"5222","Bahan Mentah"
"5223","Aksesori perhiasan"
"5225","Aksesori perhiasan"
"5226","Aksesori perhiasan"
"5227","Makanan"
"5228","Aksesori perhiasan"
"5229","Aksesori perhiasan"
"5230","Perkhidmatan"
"5231","Perkhidmatan"
"5232","Perkhidmatan"
"5233","Perkhidmatan"
"5234","Perkhidmatan"
"5235","Perkhidmatan"
"5236","Perkhidmatan"
"5237","Perkhidmatan"
"5238","Makanan"
"5239","Perkhidmatan"
"5240","Makanan"
"5241","Perkhidmatan"
"5242","Perkhidmatan"
"5243","Perkhidmatan"
"5244","Perkhidmatan"
"5245","Perkhidmatan"
"5246","Perkhidmatan"
"5247","Perkhidmatan"
"5248","Perkhidmatan"
"5249","Perkhidmatan"
"5250","Perkhidmatan"
"5251","Makanan"
"5252","Makanan"
"5253","Makanan Kering"
"5254","Makanan"
"5255","Makanan"
"5256","Makanan"
"5257","Makanan"
"5258","Makanan Kering"
"5259","Makanan Kering"
"5260","Makanan"
"5261","Makanan Kering"
"5262","Makanan Kering"
"5263","Makanan Kering"
"5264","Makanan Kering"
"5265","Makanan"
"5266","Makanan Kering"
"5267","Makanan"
"5268","Makanan Kering"
"5269","Makanan Kering"
"5270","Makanan Kering"
"5271","Makanan"
"5272","Makanan"
"5273","Makanan"
"5274","Makanan"
"5275","Makanan"
"5276","Makanan"
"5277","Makanan"
"5278","Makanan"
"5279","Makanan Kering"
"5280","Makanan"
"5281","Makanan"
"5282","Makanan"
"5283","Makanan"
"5285","Makanan"
"5286","Makanan"
"5287","Makanan"
"5288","Makanan"
"5289","Makanan"
"5290","Makanan"
"5291","Makanan"
"5292","Makanan"
"5293","Makanan"
"5294","Makanan"
"5295","Makanan"
"5296","Makanan"
"5297","Makanan"
"5298","Makanan"
"5299","Makanan"
"5300","Makanan"
"5301","Makanan"
"5302","Bahan Mentah"
"5303","Lain-lain"
"5304","Kecantikan & Kesihatan"
"5305","Kecantikan & Kesihatan"
"5306","Buku & Alatan Tulis"
"5307","Makanan Kering"
"5308","Makanan"
"5309","Makanan"
"5310","Makanan Kering"
"5311","Makanan"
"5312","Makanan"
"5313","Makanan"
"5314","Makanan"
"5315","Makanan"
"5316","Makanan Kering"
"5317","Pakaian"
"5318","Pakaian"
"5319","Pakaian"
"5320","Bahan Mentah"
"5321","Kecantikan & Kesihatan"
"5322","Makanan"
"5323","Kecantikan & Kesihatan"
"5324","Bahan Mentah"
"5325","Kecantikan & Kesihatan"
"5326","Makanan"
"5327","Makanan"
"5328","Makanan Kering"
"5329","Makanan"
"5330","Makanan"
"5331","Makanan"
"5332","Makanan"
"5333","Bahan Mentah"
"5334","Kecantikan & Kesihatan"
"5335","Kecantikan & Kesihatan"
"5336","Kecantikan & Kesihatan"
"5337","Kecantikan & Kesihatan"
"5338","Kecantikan & Kesihatan"
"5339","Makanan"
"5340","Makanan"
"5341","Makanan"
"5342","Makanan"
"5343","Makanan"
"5344","Makanan"
"5345","Eletrik & Elektronik"
"5346","Eletrik & Elektronik"
"5347","Makanan"
"5348","Makanan"
"5349","Makanan"
"5350","Makanan"
"5351","Makanan"
"5352","Makanan"
"5353","Makanan"
"5354","Makanan"
"5355","Makanan"
"5356","Makanan"
"5357","Makanan"
"5358","Kelengkapan rumah"
"5359","Lain-lain"
"5360","Lain-lain"
"5361","Lain-lain"
"5362","Lain-lain"
"5363","Lain-lain"
"5364","Lain-lain"
"5365","Lain-lain"
"5366","Makanan"
"5367","Bahan Mentah"
"5368","Lain-lain"
"5369","Lain-lain"
"5370","Lain-lain"
"5371","Makanan"
"5372","Makanan"
"5373","Makanan"
"5374","Makanan"
"5375","Kecantikan & Kesihatan"
"5376","Buku & Alatan Tulis"
"5378","Makanan"
"5379","Makanan"
"5380","Makanan"
"5381","Kelengkapan rumah"
"5382","Makanan"
"5383","Makanan"
"5384","Makanan"
"5385","Makanan"
"5386","Makanan"
"5387","Makanan"
"5388","Makanan"
"5389","Makanan"
"5390","Makanan"
"5391","Makanan"
"5392","Makanan"
"5393","Makanan"
"5394","Makanan"
"5395","Makanan"
"5396","Makanan"
"5397","Makanan"
"5398","Makanan"
"5399","Makanan"
"5400","Makanan"
"5401","Makanan"
"5402","Makanan"
"5403","Makanan"
"5404","Makanan"
"5405","Makanan"
"5406","Makanan"
"5407","Makanan"
"5408","Makanan"
"5410","Makanan"
"5411","Pakaian"
"5412","Pakaian"
"5413","Kecantikan & Kesihatan"
"5414","Makanan"
"5415","Makanan"
"5416","Makanan"
"5417","Makanan"
"5418","Makanan"
"5419","Bahan Mentah"
"5420","Makanan"
"5421","Makanan"
"5422","Makanan"
"5423","Makanan"
"5424","Makanan"
"5425","Makanan"
"5426","Lain-lain"
"5427","Aksesori perhiasan"
"5428","Aksesori perhiasan"
"5429","Bahan Mentah"
"5430","Makanan"
"5431","Makanan"
"5432","Makanan"
"5433","Makanan"
"5434","Makanan"
"5435","Makanan"
"5436","Makanan"
"5437","Makanan"
"5438","Makanan"
"5439","Makanan"
"5440","Makanan"
"5441","Makanan"
"5442","Makanan"
"5443","Makanan"
"5444","Makanan"
"5445","Makanan"
"5446","Makanan"
"5447","Makanan"
"5448","Makanan"
"5449","Makanan"
"5450","Makanan Kering"
"5452","Makanan Kering"
"5453","Kecantikan & Kesihatan"
"5454","Kecantikan & Kesihatan"
"5455","Kecantikan & Kesihatan"
"5456","Kecantikan & Kesihatan"
"5457","Kecantikan & Kesihatan"
"5458","Kecantikan & Kesihatan"
"5459","Kecantikan & Kesihatan"
"5460","Kecantikan & Kesihatan"
"5461","Makanan"
"5462","Makanan"
"5463","Makanan"
"5464","Makanan"
"5465","Makanan"
"5466","Makanan"
"5467","Makanan"
"5468","Makanan"
"5469","Makanan"
"5470","Makanan"
"5471","Makanan"
"5472","Makanan Kering"
"5473","Makanan"
"5474","Makanan"
"5475","Makanan"
"5476","Makanan"
"5477","Makanan"
"5478","Makanan"
"5479","Makanan"
"5480","Kecantikan & Kesihatan"
"5481","Makanan"
"5482","Makanan"
"5483","Makanan"
"5484","Makanan"
"5485","Makanan"
"5486","Makanan"
"5487","Makanan"
"5488","Makanan"
"5489","Makanan"
"5490","Pakaian"
"5491","Makanan"
"5492","Makanan"
"5493","Makanan"
"5494","Makanan"
"5495","Makanan"
"5496","Makanan"
"5497","Makanan"
"5498","Makanan"
"5499","Makanan"
"5501","Makanan"
"5502","Makanan"
"5503","Makanan"
"5504","Makanan"
"5505","Lain-lain"
"5506","Makanan Kering"
"5507","Pakaian"
"5508","Pakaian"
"5509","Pakaian"
"5510","Pakaian"
"5511","Pakaian"
"5512","Pakaian"
"5513","Pakaian"
"5514","Pakaian"
"5515","Pakaian"
"5516","Pakaian"
"5517","Pakaian"
"5518","Makanan"
"5519","Pakaian"
"5520","Pakaian"
"5521","Makanan"
"5522","Pakaian"
"5523","Pakaian"
"5524","Kecantikan & Kesihatan"
"5525","Kecantikan & Kesihatan"
"5526","Makanan"
"5527","Eletrik & Elektronik"
"5528","Eletrik & Elektronik"
"5529","Makanan"
"5530","Makanan"
"5531","Makanan"
"5532","Makanan"
"5533","Makanan"
"5534","Makanan"
"5535","Makanan"
"5536","Makanan"
"5537","Makanan"
"5538","Makanan"
"5539","Makanan"
"5540","Makanan"
"5541","Eletrik & Elektronik"
"5542","Makanan"
"5543","Makanan"
"5544","Eletrik & Elektronik"
"5545","Makanan"
"5546","Makanan"
"5547","Makanan"
"5548","Makanan"
"5549","Makanan"
"5550","Makanan"
"5551","Makanan"
"5552","Makanan Kering"
"5553","Makanan"
"5554","Makanan"
"5555","Bahan Mentah"
"5556","Aksesori perhiasan"
"5557","Makanan"
"5558","Makanan"
"5559","Makanan"
"5560","Makanan"
"5561","Kecantikan & Kesihatan"
"5562","Makanan"
"5563","Makanan"
"5564","Makanan"
"5565","Makanan"
"5566","Makanan"
"5567","Makanan"
"5568","Makanan"
"5569","Makanan"
"5570","Makanan"
"5571","Makanan"
"5572","Makanan"
"5573","Makanan"
"5574","Makanan"
"5575","Makanan"
"5576","Makanan"
"5577","Makanan"
"5578","Makanan"
"5580","Kecantikan & Kesihatan"
"5581","Makanan"
"5582","Makanan"
"5583","Kecantikan & Kesihatan"
"5584","Kecantikan & Kesihatan"
"5585","Makanan"
"5586","Kecantikan & Kesihatan"
"5587","Kecantikan & Kesihatan"
"5588","Kecantikan & Kesihatan"
"5589","Kecantikan & Kesihatan"
"5590","Kecantikan & Kesihatan"
"5591","Makanan"
"5592","Makanan"
"5593","Makanan"
"5594","Makanan"
"5595","Makanan"
"5596","Makanan"
"5597","Makanan"
"5598","Makanan"
"5599","Pakaian"
"5600","Perkhidmatan"
"5601","Pakaian"
"5602","Pakaian"
"5603","Makanan"
"5604","Kecantikan & Kesihatan"
"5605","Makanan"
"5606","Makanan"
"5607","Kecantikan & Kesihatan"
"5608","Makanan"
"5609","Makanan"
"5610","Makanan"
"5611","Makanan"
"5612","Makanan"
"5614","Makanan"
"5618","Makanan"
"5620","Kecantikan & Kesihatan"
"5621","Kecantikan & Kesihatan"
"5623","Kecantikan & Kesihatan"
"5624","Kecantikan & Kesihatan"
"5626","Makanan"
"5627","Makanan"
"5628","Makanan"
"5629","Makanan"
"5630","Makanan"
"5631","Makanan Kering"
"5632","Makanan"
"5633","Makanan"
"5634","Makanan Kering"
"5635","Makanan"
"5636","Makanan"
"5637","Makanan"
"5638","Makanan"
"5639","Kelengkapan rumah"
"5640","Makanan"
"5641","Makanan"
"5642","Makanan"
"5643","Makanan"
"5644","Makanan"
"5645","Makanan Kering"
"5646","Makanan"
"5647","Makanan"
"5648","Kecantikan & Kesihatan"
"5649","Makanan"
"5650","Makanan"
"5651","Makanan"
"5652","Makanan"
"5653","Makanan Kering"
"5654","Makanan"
"5655","Kelengkapan rumah"
"5656","Makanan"
"5657","Makanan"
"5658","Makanan"
"5659","Kecantikan & Kesihatan"
"5660","Makanan"
"5661","Makanan"
"5662","Kecantikan & Kesihatan"
"5663","Kecantikan & Kesihatan"
"5664","Kecantikan & Kesihatan"
"5665","Makanan"
"5666","Makanan"
"5667","Makanan"
"5668","Makanan"
"5669","Makanan"
"5671","Lain-lain"
"5673","Makanan"
"5674","Makanan"
"5675","Kelengkapan rumah"
"5676","Makanan"
"5677","Makanan"
"5678","Makanan"
"5679","Makanan"
"5680","Makanan"
"5681","Makanan"
"5682","Makanan"
"5683","Makanan"
"5684","Makanan"
"5685","Makanan"
"5686","Makanan"
"5687","Makanan"
"5688","Makanan"
"5689","Makanan"
"5690","Makanan"
"5691","Makanan"
"5692","Makanan"
"5693","Makanan"
"5694","Makanan"
"5695","Makanan"
"5696","Makanan"
"5697","Makanan"
"5698","Makanan"
"5699","Makanan"
"5700","Makanan"
"5701","Makanan"
"5702","Makanan"
"5703","Makanan"
"5704","Makanan"
"5705","Kecantikan & Kesihatan"
"5706","Makanan"
"5707","Makanan"
"5708","Kecantikan & Kesihatan"
"5709","Makanan"
"5710","Makanan"
"5711","Kecantikan & Kesihatan"
"5712","Makanan"
"5713","Kecantikan & Kesihatan"
"5714","Kecantikan & Kesihatan"
"5715","Makanan"
"5716","Makanan"
"5717","Makanan"
"5718","Makanan"
"5719","Makanan"
"5720","Makanan"
"5721","Kelengkapan rumah"
"5722","Makanan"
"5723","Kelengkapan rumah"
"5724","Kelengkapan rumah"
"5725","Kelengkapan rumah"
"5726","Makanan"
"5727","Makanan"
"5728","Makanan"
"5729","Makanan Kering"
"5730","Makanan"
"5731","Makanan"
"5732","Bahan Mentah"
"5733","Makanan"
"5734","Bahan Mentah"
"5735","Pakaian"
"5736","Makanan"
"5737","Makanan"
"5738","Kecantikan & Kesihatan"
"5739","Lain-lain"
"5740","Makanan Kering"
"5741","Makanan"
"5742","Makanan"
"5743","Makanan"
"5744","Makanan"
"5745","Makanan"
"5746","Makanan"
"5747","Makanan"
"5748","Makanan"
"5749","Makanan"
"5750","Makanan"
"5753","Makanan"
"5755","Makanan"
"5756","Makanan"
"5757","Makanan"
"5758","Makanan"
"5759","Makanan"
"5760","Makanan"
"5761","Aksesori perhiasan"
"5762","Makanan"
"5763","Makanan"
"5764","Makanan"
"5765","Makanan"
"5766","Kecantikan & Kesihatan"
"5767","Makanan"
"5768","Kecantikan & Kesihatan"
"5769","Kecantikan & Kesihatan"
"5770","Makanan"
"5771","Makanan"
"5772","Kecantikan & Kesihatan"
"5773","Makanan"
"5774","Makanan"
"5775","Makanan"
"5776","Makanan"
"5777","Makanan"
"5778","Makanan"
"5779","Makanan"
"5780","Makanan"
"5781","Makanan"
"5782","Makanan"
"5783","Makanan"
"5784","Makanan Kering"
"5785","Makanan"
"5786","Makanan"
"5787","Makanan"
"5788","Makanan"
"5789","Makanan"
"5790","Makanan"
"5791","Makanan"
"5792","Makanan"
"5793","Makanan"
"5794","Makanan"
"5795","Makanan"
"5796","Makanan"
"5797","Makanan"
"5798","Makanan"
"5799","Kecantikan & Kesihatan"
"5800","Makanan"
"5801","Makanan"
"5802","Makanan"
"5803","Makanan"
"5804","Makanan"
"5805","Makanan"
"5806","Makanan"
"5807","Makanan"
"5808","Makanan"
"5809","Makanan"
"5810","Makanan"
"5811","Makanan"
"5812","Makanan"
"5813","Makanan"
"5814","Makanan"
"5815","Makanan"
"5816","Makanan"
"5817","Makanan"
"5818","Makanan"
"5819","Makanan"
"5820","Eletrik & Elektronik"
"5821","Makanan"
"5822","Makanan"
"5823","Makanan"
"5824","Makanan Kering"
"5825","Makanan Kering"
"5826","Makanan Kering"
"5827","Makanan Kering"
"5828","Makanan Kering"
"5829","Makanan"
"5830","Makanan"
"5831","Bahan Mentah"
"5832","Bahan Mentah"
"5833","Kecantikan & Kesihatan"
"5834","Pakaian"
"5835","Makanan"
"5836","Makanan"
"5837","Makanan"
"5838","Makanan"
"5839","Makanan"
"5840","Makanan"
"5841","Makanan"
"5842","Makanan"
"5843","Makanan"
"5844","Makanan"
"5845","Makanan"
"5846","Bahan Mentah"
"5847","Bahan Mentah"
"5848","Lain-lain"
"5849","Makanan"
"5850","Bahan Mentah"
"5851","Makanan Kering"
"5852","Makanan Kering"
"5853","Makanan"
"5854","Makanan"
"5855","Makanan"
"5856","Makanan"
"5857","Makanan"
"5858","Makanan"
"5859","Makanan"
"5860","Kecantikan & Kesihatan"
"5861","Makanan"
"5862","Makanan"
"5863","Kecantikan & Kesihatan"
"5864","Kecantikan & Kesihatan"
"5866","Makanan"
"5867","Makanan"
"5868","Makanan"
"5869","Makanan Kering"
"5870","Makanan"
"5871","Makanan Kering"
"5872","Makanan"
"5873","Makanan"
"5874","Makanan"
"5875","Lain-lain"
"5876","Lain-lain"
"5877","Makanan Kering"
"5878","Makanan Kering"
"5879","Makanan"
"5880","Makanan"
"5881","Makanan"
"5882","Makanan"
"5883","Makanan"
"5884","Makanan"
"5885","Makanan"
"5886","Makanan Kering"
"5887","Makanan"
"5888","Makanan"
"5889","Makanan"
"5890","Makanan"
"5891","Makanan"
"5892","Makanan"
"5893","Makanan"
"5894","Makanan"
"5895","Makanan"
"5896","Makanan"
"5897","Makanan"
"5898","Makanan Kering"
"5899","Makanan"
"5900","Makanan"
"5901","Makanan"
"5902","Makanan"
"5904","Makanan"
"5905","Makanan"
"5906","Makanan"
"5907","Makanan"
"5908","Makanan"
"5909","Makanan"
"5910","Makanan"
"5911","Makanan"
"5912","Makanan"
"5913","Makanan"
"5914","Makanan"
"5915","Makanan"
"5916","Makanan"
"5917","Makanan"
"5918","Lain-lain"
"5919","Makanan"
"5920","Makanan"
"5921","Makanan"
"5922","Makanan"
"5923","Makanan"
"5924","Makanan"
"5925","Makanan"
"5926","Makanan"
"5927","Makanan Kering"
"5929","Makanan"
"5931","Makanan Kering"
"5932","Makanan Kering"
"5933","Makanan"
"5935","Makanan"
"5937","Makanan"
"5939","Makanan"
"5940","Makanan"
"5942","Makanan"
"5944","Makanan"
"5946","Makanan"
"5949","Makanan"
"5952","Makanan"
"5953","Makanan"
"5954","Makanan"
"5955","Makanan"
"5956","Makanan"
"5957","Makanan"
"5958","Makanan"
"5959","Makanan"
"5960","Makanan"
"5961","Pakaian"
"5962","Makanan"
"5963","Makanan"
"5964","Makanan"
"5965","Makanan"
"5966","Makanan"
"5967","Makanan"
"5968","Makanan"
"5969","Makanan"
"5970","Makanan"
"5971","Makanan"
"5972","Makanan"
"5973","Makanan"
"5974","Makanan"
"5975","Makanan"
"5976","Makanan"
"5977","Makanan"
"5978","Makanan"
"5979","Makanan"
"5980","Makanan"
"5981","Makanan"
"5982","Makanan"
"5983","Makanan"
"5984","Makanan"
"5985","Makanan"
"5986","Makanan"
"5987","Makanan"
"5988","Makanan"
"5989","Makanan"
"5990","Makanan"
"5991","Makanan"
"5992","Makanan"
"5993","Makanan"
"5994","Makanan"
"5995","Makanan"
"5996","Makanan"
"5997","Makanan"
"5998","Makanan"
"5999","Makanan"
"6000","Makanan"
"6001","Makanan"
"6002","Makanan"
"6003","Makanan"
"6004","Makanan"
"6005","Makanan"
"6006","Lain-lain"
"6007","Makanan"
"6008","Makanan"
"6009","Lain-lain"
"6010","Makanan"
"6011","Makanan"
"6012","Lain-lain"
"6013","Makanan"
"6014","Makanan"
"6015","Makanan"
"6016","Makanan"
"6017","Makanan"
"6018","Makanan"
"6019","Perkhidmatan"
"6020","Makanan"
"6021","Makanan"
"6022","Makanan"
"6023","Makanan Kering"
"6024","Makanan"
"6025","Bahan Mentah"
"6026","Makanan"
"6027","Makanan"
"6028","Makanan"
"6029","Kecantikan & Kesihatan"
"6030","Kecantikan & Kesihatan"
"6031","Kecantikan & Kesihatan"
"6032","Makanan"
"6033","Kecantikan & Kesihatan"
"6034","Kecantikan & Kesihatan"
"6035","Kecantikan & Kesihatan"
"6036","Kecantikan & Kesihatan"
"6037","Makanan"
"6038","Bahan Mentah"
"6039","Makanan"
"6040","Makanan"
"6041","Makanan Kering"
"6042","Makanan"
"6043","Produk haiwan peliharaan"
"6044","Makanan"
"6045","Makanan"
"6046","Makanan"
"6047","Aksesori perhiasan"
"6048","Makanan"
"6049","Makanan"
"6050","Makanan"
"6051","Makanan"
"6052","Makanan"
"6053","Aksesori perhiasan"
"6054","Aksesori perhiasan"
"6055","Aksesori perhiasan"
"6056","Makanan"
"6057","Makanan"
"6058","Makanan"
"6059","Makanan"
"6060","Makanan"
"6061","Makanan"
"6062","Makanan"
"6063","Makanan"
"6064","Makanan"
"6065","Makanan"
"6066","Makanan"
"6067","Kecantikan & Kesihatan"
"6068","Makanan Kering"
"6069","Aksesori perhiasan"
"6070","Makanan"
"6071","Pakaian"
"6072","Makanan"
"6073","Makanan"
"6074","Makanan"
"6075","Makanan"
"6076","Makanan"
"6077","Makanan"
"6078","Makanan"
"6079","Makanan"
"6080","Makanan"
"6081","Makanan"
"6082","Pakaian"
"6083","Makanan"
"6084","Bahan Mentah"
"6085","Makanan"
"6086","Makanan"
"6087","Makanan"
"6088","Pakaian"
"6089","Pakaian"
"6090","Pakaian"
"6091","Makanan"
"6092","Makanan"
"6093","Makanan"
"6094","Kecantikan & Kesihatan"
"6095","Perkhidmatan"
"6096","Pakaian"
"6097","Perkhidmatan"
"6098","Pakaian"
"6100","Perkhidmatan"
"6101","Makanan"
"6102","Makanan"
"6103","Makanan"
"6104","Makanan"
"6105","Aksesori perhiasan"
"6106","Aksesori perhiasan"
"6107","Makanan"
"6108","Makanan"
"6109","Makanan"
"6110","Makanan"
"6111","Makanan"
"6112","Makanan"
"6113","Makanan"
"6114","Makanan"
"6115","Makanan"
"6116","Makanan"
"6117","Makanan"
"6118","Makanan"
"6119","Makanan"
"6120","Makanan"
"6121","Makanan"
"6122","Makanan"
"6123","Makanan"
"6124","Makanan"
"6125","Makanan"
"6126","Makanan"
"6127","Makanan"
"6128","Makanan"
"6129","Makanan"
"6130","Makanan"
"6131","Makanan"
"6132","Makanan"
"6133","Makanan"
"6134","Makanan"
"6135","Pakaian"
"6136","Perkhidmatan"
"6137","Pakaian"
"6138","Makanan"
"6139","Makanan"
"6140","Makanan"
"6141","Aksesori perhiasan"
"6142","Aksesori perhiasan"
"6143","Aksesori perhiasan"
"6144","Makanan"
"6145","Makanan"
"6146","Makanan"
"6147","Makanan"
"6148","Kecantikan & Kesihatan"
"6149","Makanan"
"6150","Makanan"
"6151","Makanan"
"6152","Makanan"
"6153","Makanan"
"6154","Makanan"
"6155","Makanan"
"6156","Kecantikan & Kesihatan"
"6157","Makanan"
"6158","Makanan"
"6159","Kecantikan & Kesihatan"
"6160","Lain-lain"
"6161","Lain-lain"
"6162","Pakaian"
"6163","Lain-lain"
"6164","Pakaian"
"6165","Pakaian"
"6166","Makanan"
"6167","Makanan"
"6168","Kecantikan & Kesihatan"
"6169","Makanan"
"6170","Makanan"
"6171","Makanan"
"6172","Makanan Kering"
"6173","Makanan Kering"
"6174","Makanan"
"6175","Makanan"
"6176","Makanan"
"6177","Makanan"
"6178","Makanan"
"6179","Makanan"
"6180","Makanan"
"6181","Makanan"
"6182","Bahan Mentah"
"6183","Perkhidmatan"
"6184","Makanan"
"6185","Makanan"
"6186","Makanan"
"6187","Makanan"
"6188","Makanan"
"6189","Makanan"
"6190","Makanan"
"6191","Makanan"
"6192","Makanan"
"6193","Makanan"
"6194","Makanan"
"6195","Makanan"
"6196","Makanan"
"6197","Kecantikan & Kesihatan"
"6198","Kecantikan & Kesihatan"
"6199","Makanan"
"6200","Barangan Bayi & Permainan"
"6201","Makanan"
"6202","Makanan Kering"
"6203","Bahan Mentah"
"6204","Makanan"
"6205","Lain-lain"
"6206","Makanan"
"6207","Makanan"
"6208","Kelengkapan rumah"
"6209","Kelengkapan rumah"
"6210","Makanan"
"6211","Makanan"
"6212","Lain-lain"
"6213","Lain-lain"
"6214","Lain-lain"
"6215","Pakaian"
"6216","Makanan"
"6217","Kecantikan & Kesihatan"
"6218","Pakaian"
"6219","Bahan Mentah"
"6220","Makanan"
"6221","Makanan"
"6222","Makanan"
"6223","Automobil"
"6224","Kelengkapan rumah"
"6225","Kelengkapan rumah"
"6226","Kelengkapan rumah"
"6227","Makanan"
"6228","Kecantikan & Kesihatan"
"6229","Kecantikan & Kesihatan"
"6230","Kecantikan & Kesihatan"
"6231","Makanan"
"6232","Makanan"
"6233","Kecantikan & Kesihatan"
"6234","Kecantikan & Kesihatan"
"6235","Kecantikan & Kesihatan"
"6236","Kecantikan & Kesihatan"
"6237","Makanan Kering"
"6238","Makanan Kering"
"6239","Kecantikan & Kesihatan"
"6240","Makanan Kering"
"6241","Makanan"
"6242","Makanan"
"6243","Makanan"
"6244","Makanan"
"6245","Makanan"
"6246","Makanan"
"6247","Makanan"
"6248","Makanan"
"6249","Makanan"
"6252","Makanan"
"6253","Makanan"
"6254","Buku & Alatan Tulis"
"6255","Makanan"
"6256","Makanan"
"6257","Makanan"
"6258","Makanan"
"6259","Makanan"
"6260","Makanan"
"6261","Makanan"
"6262","Aksesori perhiasan"
"6265","Makanan"
"6266","Makanan"
"6267","Makanan"
"6268","Makanan"
"6269","Makanan"
"6270","Makanan"
"6271","Makanan"
"6272","Aksesori perhiasan"
"6273","Makanan"
"6274","Makanan"
"6275","Makanan"
"6276","Makanan"
"6278","Makanan"
"6279","Makanan"
"6280","Makanan"
"6281","Makanan"
"6282","Makanan"
"6283","Makanan"
"6284","Makanan"
"6285","Makanan"
"6286","Makanan"
"6287","Makanan"
"6288","Bahan Mentah"
"6289","Makanan"
"6290","Makanan"
"6291","Makanan"
"6292","Makanan"
"6293","Makanan"
"6294","Makanan"
"6295","Makanan"
"6296","Makanan"
"6297","Makanan"
"6298","Aksesori perhiasan"
"6299","Makanan"
"6300","Makanan"
"6301","Makanan"
"6302","Makanan"
"6303","Makanan Kering"
"6304","Makanan"
"6305","Makanan"
"6306","Makanan"
"6307","Makanan"
"6308","Makanan"
"6309","Makanan"
"6310","Makanan"
"6311","Makanan"
"6312","Makanan"
"6313","Makanan"
"6314","Makanan"
"6315","Makanan"
"6316","Makanan"
"6317","Makanan"
"6318","Perkhidmatan"
"6319","Makanan"
"6320","Makanan"
"6321","Pakaian"
"6322","Makanan"
"6323","Makanan"
"6324","Makanan"
"6325","Makanan"
"6326","Makanan"
"6327","Makanan"
"6328","Makanan"
"6331","Makanan"
"6332","Makanan"
"6333","Perkhidmatan"
"6334","Makanan"
"6335","Makanan"
"6336","Makanan"
"6337","Pakaian"
"6338","Pakaian"
"6339","Makanan"
"6340","Makanan"
"6341","Makanan"
"6342","Makanan"
"6343","Makanan"
"6344","Makanan"
"6345","Makanan"
"6346","Makanan"
"6347","Aksesori perhiasan"
"6348","Makanan"
"6349","Pakaian"
"6350","Pakaian"
"6352","Kecantikan & Kesihatan"
"6353","Pakaian"
"6354","Makanan"
"6355","Makanan"
"6356","Makanan"
"6357","Makanan"
"6358","Makanan"
"6359","Makanan"
"6360","Makanan"
"6361","Makanan"
"6362","Makanan"
"6363","Makanan"
"6364","Makanan"
"6365","Makanan"
"6366","Makanan"
"6367","Makanan"
"6368","Makanan"
"6369","Makanan"
"6370","Makanan"
"6371","Makanan"
"6372","Makanan"
"6373","Makanan"
"6374","Makanan"
"6375","Kecantikan & Kesihatan"
"6376","Makanan"
"6377","Makanan"
"6378","Makanan"
"6379","Makanan"
"6380","Makanan"
"6381","Makanan"
"6382","Makanan"
"6383","Makanan"
